age,annual_income,loan_amount,term_months,credit_score,employment_years,debt_to_income,num_credit_lines,past_delinquencies,loan_purpose,default
43,20325.0,44524.0,48,601.0,0,219.06,3,1,debt_consolidation,0
70,31818.0,500.0,60,631.0,0,1.57,4,0,debt_consolidation,0
50,34442.0,17357.0,36,637.0,5,50.39,3,1,home_improvement,0
57,25708.0,26495.0,36,756.0,1,103.06,2,0,debt_consolidation,0
45,77111.0,24188.0,60,751.0,3,31.37,6,0,debt_consolidation,0
68,73337.0,40901.0,36,663.0,1,55.77,2,1,debt_consolidation,0
47,76770.0,9367.0,36,609.0,3,12.2,7,0,home_improvement,0
71,48584.0,38832.0,36,664.0,12,79.93,2,1,debt_consolidation,0
34,50609.0,14277.0,48,583.0,0,28.21,6,1,car,0
68,31948.0,8877.0,60,601.0,3,27.79,8,0,car,0
67,28059.0,37550.0,72,644.0,1,133.83,4,0,small_business,0
74,45435.0,10587.0,36,594.0,0,23.3,2,0,home_improvement,0
56,58047.0,27854.0,36,595.0,0,47.99,5,0,debt_consolidation,0
59,68915.0,9088.0,36,607.0,1,13.19,2,1,debt_consolidation,0
36,34080.0,500.0,36,800.0,2,1.47,4,0,small_business,0
42,19945.0,500.0,36,652.0,3,2.51,3,1,debt_consolidation,0
41,59680.0,23467.0,48,519.0,3,39.32,2,0,debt_consolidation,0
74,8637.0,2233.0,36,654.0,7,25.85,2,0,debt_consolidation,0
41,44216.0,12479.0,48,672.0,1,28.22,1,0,small_business,0
28,46786.0,7205.0,72,636.0,5,15.4,1,1,car,0
69,37424.0,4454.0,60,683.0,2,11.9,2,0,debt_consolidation,0
36,14095.0,5918.0,36,600.0,6,41.99,4,0,debt_consolidation,0
51,37688.0,17487.0,36,630.0,2,46.4,5,0,debt_consolidation,0
62,77851.0,500.0,36,634.0,2,0.64,3,1,debt_consolidation,0
30,56834.0,25129.0,60,592.0,2,44.21,8,0,debt_consolidation,0
52,68234.0,500.0,72,574.0,0,0.73,3,1,debt_consolidation,0
54,20656.0,991.0,60,645.0,0,4.8,1,0,car,0
29,50114.0,500.0,48,656.0,2,1.0,3,0,other,0
37,46767.0,18230.0,36,444.0,2,38.98,6,0,debt_consolidation,0
31,47154.0,32567.0,72,604.0,2,69.07,4,0,home_improvement,0
52,56117.0,13372.0,60,620.0,0,23.83,4,0,other,0
30,47946.0,20243.0,60,653.0,2,42.22,7,0,debt_consolidation,0
42,21211.0,21466.0,36,697.0,0,101.2,5,0,debt_consolidation,0
37,57265.0,23894.0,36,618.0,3,41.73,6,0,debt_consolidation,0
24,61818.0,2957.0,36,681.0,1,4.78,3,0,home_improvement,0
68,71390.0,34121.0,60,544.0,14,47.8,6,1,home_improvement,0
72,72273.0,10992.0,60,734.0,1,15.21,3,0,debt_consolidation,0
67,54529.0,18373.0,36,636.0,5,33.69,5,0,car,0
45,22143.0,13200.0,48,535.0,1,59.61,5,0,debt_consolidation,0
41,14412.0,9654.0,36,682.0,1,66.99,5,1,car,0
57,40458.0,26275.0,36,621.0,1,64.94,5,0,debt_consolidation,0
58,63389.0,22621.0,36,769.0,1,35.69,3,1,debt_consolidation,0
69,62101.0,500.0,36,752.0,6,0.81,5,0,car,0
21,50480.0,20030.0,36,702.0,4,39.68,4,1,car,0
45,44269.0,40171.0,36,438.0,2,90.74,3,0,debt_consolidation,0
71,83075.0,17229.0,60,624.0,1,20.74,1,0,debt_consolidation,0
56,56481.0,8870.0,36,729.0,0,15.7,3,0,debt_consolidation,0
37,43255.0,10399.0,60,699.0,3,24.04,3,0,debt_consolidation,0
61,32091.0,8257.0,48,575.0,4,25.73,8,1,home_improvement,0
44,24828.0,1212.0,60,633.0,3,4.88,3,1,home_improvement,0
22,22859.0,12784.0,60,682.0,2,55.93,6,1,small_business,0
60,24830.0,12729.0,36,528.0,11,51.26,4,0,small_business,0
35,50619.0,22202.0,36,534.0,0,43.86,6,0,car,0
52,44639.0,8730.0,36,811.0,13,19.56,1,0,debt_consolidation,0
59,38482.0,39131.0,36,618.0,1,101.69,3,0,home_improvement,0
26,59730.0,3760.0,36,506.0,1,6.29,2,0,home_improvement,0
21,81183.0,16767.0,48,592.0,4,20.65,7,1,debt_consolidation,0
67,28533.0,6029.0,60,663.0,1,21.13,3,1,debt_consolidation,0
43,31514.0,8536.0,36,696.0,4,27.09,4,0,debt_consolidation,0
59,8000.0,11646.0,36,594.0,1,145.58,9,1,debt_consolidation,0
37,44473.0,17446.0,36,556.0,8,39.23,2,1,debt_consolidation,0
54,42448.0,24635.0,36,701.0,1,58.04,2,0,debt_consolidation,0
61,62856.0,9412.0,48,574.0,8,14.97,1,1,car,0
49,43264.0,500.0,36,622.0,5,1.16,3,1,home_improvement,0
29,33238.0,31436.0,60,687.0,1,94.58,3,0,home_improvement,0
33,48854.0,3274.0,48,606.0,1,6.7,4,0,car,0
26,56141.0,12042.0,36,780.0,0,21.45,4,1,debt_consolidation,0
26,12645.0,15662.0,36,580.0,3,123.86,2,0,debt_consolidation,0
40,65138.0,13774.0,36,614.0,10,21.15,1,0,debt_consolidation,0
72,71126.0,500.0,60,612.0,0,0.7,8,0,debt_consolidation,0
73,55949.0,25345.0,72,595.0,1,45.3,5,0,home_improvement,0
23,26309.0,500.0,36,716.0,4,1.9,3,0,debt_consolidation,0
37,38479.0,26757.0,60,616.0,2,69.54,4,1,other,0
69,68657.0,28876.0,36,840.0,1,42.06,5,0,home_improvement,0
32,25436.0,25838.0,36,647.0,3,101.58,4,0,home_improvement,0
68,57573.0,11349.0,48,655.0,1,19.71,2,0,home_improvement,0
67,43985.0,16553.0,72,530.0,1,37.63,3,0,debt_consolidation,0
65,48204.0,6969.0,36,600.0,5,14.46,4,1,small_business,0
21,28285.0,15824.0,36,688.0,1,55.94,3,0,debt_consolidation,0
37,51613.0,22550.0,48,678.0,4,43.69,8,0,debt_consolidation,0
23,50182.0,1860.0,60,566.0,0,3.71,5,0,debt_consolidation,0
46,14813.0,13389.0,48,608.0,2,90.39,6,0,car,0
35,44911.0,9274.0,36,415.0,2,20.65,4,0,home_improvement,0
56,57278.0,29074.0,72,585.0,1,50.76,2,0,debt_consolidation,0
52,37294.0,3707.0,72,761.0,2,9.94,5,1,debt_consolidation,0
52,8000.0,22514.0,60,656.0,4,281.42,3,0,home_improvement,1
24,42704.0,14367.0,60,719.0,1,33.64,4,1,debt_consolidation,0
38,74329.0,13509.0,60,522.0,2,18.17,3,0,other,0
69,38111.0,22873.0,36,647.0,1,60.02,7,0,debt_consolidation,0
39,73573.0,10392.0,36,632.0,2,14.12,4,0,debt_consolidation,0
63,28753.0,16239.0,48,596.0,1,56.48,2,0,debt_consolidation,0
72,21781.0,28333.0,72,624.0,3,130.08,4,0,car,0
55,44898.0,5676.0,60,603.0,4,12.64,2,2,debt_consolidation,0
60,28548.0,18252.0,36,558.0,2,63.93,3,0,debt_consolidation,0
34,51597.0,25576.0,36,649.0,1,49.57,3,1,car,0
53,37549.0,20603.0,60,701.0,6,54.87,5,0,small_business,0
34,74478.0,30374.0,48,585.0,1,40.78,3,0,home_improvement,0
54,36167.0,13562.0,36,588.0,3,37.5,6,1,debt_consolidation,0
24,46795.0,23057.0,48,696.0,2,49.27,4,0,home_improvement,0
44,56927.0,28233.0,36,643.0,1,49.6,2,0,debt_consolidation,0
49,64126.0,500.0,60,616.0,9,0.78,5,1,debt_consolidation,0
39,74593.0,10119.0,60,647.0,3,13.57,4,0,debt_consolidation,0
26,40303.0,19549.0,72,784.0,2,48.51,5,0,car,0
53,37014.0,26047.0,36,720.0,2,70.37,3,0,car,0
69,8000.0,17922.0,60,761.0,0,224.02,1,1,debt_consolidation,0
60,85834.0,31760.0,48,692.0,5,37.0,4,0,small_business,0
39,52219.0,8590.0,36,587.0,0,16.45,4,1,home_improvement,0
73,60036.0,500.0,36,609.0,1,0.83,5,0,debt_consolidation,0
21,56115.0,24536.0,60,587.0,1,43.72,3,0,other,0
25,45991.0,13644.0,48,684.0,0,29.67,2,0,debt_consolidation,0
47,52007.0,4947.0,36,619.0,5,9.51,5,0,car,0
36,33807.0,35501.0,72,582.0,7,105.01,2,0,home_improvement,0
26,38958.0,23963.0,36,632.0,3,61.51,5,0,other,0
60,25996.0,22814.0,60,542.0,6,87.76,6,0,car,0
33,76145.0,34119.0,60,711.0,3,44.81,4,0,debt_consolidation,0
68,56230.0,10355.0,48,572.0,3,18.42,4,0,car,0
55,84523.0,31961.0,48,704.0,7,37.81,3,1,debt_consolidation,0
39,90928.0,20022.0,36,673.0,0,22.02,3,0,debt_consolidation,0
32,16917.0,7924.0,72,680.0,0,46.84,1,0,debt_consolidation,0
36,64705.0,14916.0,36,560.0,0,23.05,5,1,home_improvement,0
63,17841.0,17239.0,48,645.0,2,96.63,3,0,debt_consolidation,0
30,48548.0,28353.0,36,604.0,9,58.4,8,0,car,0
45,51295.0,500.0,36,517.0,6,0.97,6,0,car,0
40,19257.0,500.0,48,741.0,5,2.6,4,0,debt_consolidation,0
51,30250.0,5549.0,60,633.0,2,18.34,5,0,debt_consolidation,0
24,52207.0,14187.0,36,608.0,5,27.17,3,0,debt_consolidation,0
64,48526.0,23573.0,36,736.0,1,48.58,1,0,debt_consolidation,0
43,24633.0,9506.0,48,708.0,3,38.59,3,0,debt_consolidation,0
22,31039.0,20006.0,60,850.0,4,64.45,4,0,debt_consolidation,0
42,15171.0,34238.0,36,573.0,0,225.68,4,1,other,0
71,20942.0,500.0,48,600.0,6,2.39,2,0,home_improvement,0
57,37572.0,13368.0,36,776.0,4,35.58,2,0,home_improvement,0
28,64749.0,44034.0,36,580.0,2,68.01,1,0,home_improvement,0
27,67285.0,6471.0,36,589.0,0,9.62,4,0,car,0
34,81669.0,5197.0,60,634.0,4,6.36,8,0,car,0
23,53485.0,21253.0,36,755.0,2,39.74,2,0,debt_consolidation,0
70,48766.0,8643.0,36,603.0,4,17.72,7,0,debt_consolidation,0
36,54903.0,27909.0,48,799.0,0,50.83,3,2,other,0
39,54711.0,44701.0,48,639.0,3,81.7,4,0,home_improvement,0
71,12670.0,15897.0,48,734.0,2,125.47,4,0,small_business,0
38,82777.0,47852.0,36,616.0,2,57.81,4,0,debt_consolidation,0
72,8000.0,9565.0,48,572.0,2,119.56,4,0,debt_consolidation,0
36,67975.0,12988.0,60,680.0,0,19.11,5,0,debt_consolidation,0
28,46128.0,3482.0,36,538.0,8,7.55,2,0,debt_consolidation,0
53,23210.0,9599.0,36,525.0,4,41.36,6,0,other,0
69,55627.0,12136.0,48,689.0,0,21.82,2,0,other,0
32,42637.0,19968.0,60,600.0,0,46.83,3,0,small_business,0
73,31349.0,500.0,60,544.0,1,1.59,3,0,home_improvement,0
31,17370.0,8789.0,48,598.0,1,50.6,5,1,home_improvement,0
25,15690.0,9094.0,36,679.0,2,57.96,4,0,car,0
47,32782.0,25723.0,48,574.0,2,78.47,1,0,debt_consolidation,0
32,37260.0,16400.0,36,445.0,0,44.02,2,1,debt_consolidation,0
37,20789.0,16402.0,36,629.0,11,78.9,5,0,home_improvement,0
26,45770.0,15999.0,60,665.0,5,34.96,2,0,debt_consolidation,0
53,23637.0,500.0,60,697.0,3,2.12,3,0,debt_consolidation,0
25,52204.0,34287.0,48,712.0,1,65.68,3,0,debt_consolidation,0
48,69628.0,3901.0,36,629.0,7,5.6,1,1,home_improvement,0
34,50787.0,25681.0,48,773.0,1,50.57,6,0,car,0
25,43123.0,12298.0,48,631.0,1,28.52,3,0,home_improvement,0
74,34302.0,7663.0,48,624.0,1,22.34,2,0,home_improvement,0
53,73922.0,27524.0,48,620.0,0,37.23,2,0,debt_consolidation,0
70,41130.0,676.0,36,650.0,0,1.64,3,1,debt_consolidation,0
68,94804.0,1691.0,36,676.0,2,1.78,5,1,car,0
61,21339.0,16890.0,60,738.0,6,79.15,3,0,car,0
39,50798.0,17247.0,60,602.0,9,33.95,7,1,other,0
42,73254.0,24834.0,60,584.0,4,33.9,3,0,debt_consolidation,0
25,31197.0,23599.0,48,650.0,2,75.65,4,1,car,0
22,40278.0,14168.0,36,609.0,1,35.18,4,1,other,0
50,57523.0,16254.0,36,562.0,1,28.26,10,0,small_business,0
67,52758.0,13257.0,36,724.0,2,25.13,8,0,debt_consolidation,0
59,56194.0,32014.0,48,722.0,2,56.97,4,1,debt_consolidation,0
24,68205.0,3215.0,36,537.0,2,4.71,4,0,debt_consolidation,0
53,38065.0,15380.0,48,630.0,1,40.4,2,0,home_improvement,0
33,73741.0,24234.0,72,680.0,3,32.86,2,0,debt_consolidation,0
40,10600.0,28320.0,36,775.0,3,267.17,4,1,debt_consolidation,0
74,66549.0,6987.0,36,636.0,6,10.5,1,0,car,0
27,67944.0,3354.0,36,700.0,4,4.94,5,0,home_improvement,0
35,29511.0,500.0,36,614.0,1,1.69,2,0,other,0
43,15987.0,10885.0,48,672.0,1,68.09,6,0,debt_consolidation,0
34,40357.0,18050.0,48,703.0,1,44.73,2,0,home_improvement,0
43,53076.0,9334.0,48,664.0,1,17.59,3,3,debt_consolidation,0
39,38298.0,23390.0,60,642.0,0,61.07,4,0,debt_consolidation,0
74,55039.0,14213.0,36,708.0,0,25.82,2,0,car,0
49,83755.0,22314.0,48,736.0,2,26.64,2,1,home_improvement,0
40,17706.0,16766.0,48,651.0,10,94.69,2,0,other,0
49,8000.0,500.0,36,712.0,2,6.25,2,1,debt_consolidation,0
44,43614.0,1202.0,36,601.0,4,2.76,4,0,home_improvement,0
38,31397.0,28885.0,48,612.0,2,92.0,4,0,other,0
30,35394.0,3757.0,36,750.0,1,10.61,8,0,debt_consolidation,0
61,70338.0,25223.0,60,437.0,0,35.86,4,0,home_improvement,0
28,42588.0,16515.0,36,623.0,1,38.78,5,0,other,0
46,44420.0,3185.0,36,655.0,8,7.17,5,0,debt_consolidation,0
49,36264.0,23996.0,36,559.0,2,66.17,2,0,debt_consolidation,0
30,44224.0,9268.0,48,715.0,1,20.96,2,0,debt_consolidation,0
37,50370.0,16819.0,36,637.0,3,33.39,3,0,debt_consolidation,0
22,100692.0,12482.0,36,690.0,2,12.4,6,1,debt_consolidation,0
26,50593.0,500.0,36,746.0,5,0.99,4,0,home_improvement,0
25,68254.0,23085.0,36,726.0,0,33.82,4,1,car,0
48,48728.0,24206.0,36,616.0,2,49.68,6,0,debt_consolidation,0
61,8000.0,9071.0,36,560.0,5,113.39,3,1,debt_consolidation,0
25,33659.0,22708.0,48,612.0,6,67.46,5,0,debt_consolidation,0
38,50578.0,4539.0,48,651.0,2,8.97,2,0,home_improvement,0
46,59468.0,4784.0,36,516.0,4,8.04,8,0,home_improvement,0
40,49205.0,17875.0,36,751.0,10,36.33,3,1,home_improvement,0
61,63407.0,6646.0,72,648.0,3,10.48,4,0,debt_consolidation,0
69,15800.0,13450.0,60,624.0,5,85.13,4,0,home_improvement,0
47,45976.0,3732.0,60,505.0,3,8.12,4,0,debt_consolidation,0
69,71559.0,500.0,36,641.0,5,0.7,4,1,car,0
32,25569.0,17493.0,36,647.0,8,68.41,5,0,car,0
27,67412.0,17605.0,48,581.0,4,26.12,6,0,debt_consolidation,0
23,66378.0,15230.0,36,661.0,1,22.94,2,0,home_improvement,0
30,20260.0,11513.0,36,631.0,0,56.83,6,0,debt_consolidation,0
54,51758.0,6557.0,36,528.0,5,12.67,2,0,car,0
45,48176.0,2026.0,36,688.0,1,4.21,3,0,other,0
55,41473.0,1555.0,36,813.0,6,3.75,1,2,car,0
36,14462.0,7753.0,48,765.0,1,53.61,2,0,debt_consolidation,0
22,39739.0,27255.0,48,674.0,7,68.59,4,3,debt_consolidation,0
44,41874.0,17772.0,36,659.0,5,42.44,3,0,debt_consolidation,0
30,11034.0,19323.0,36,534.0,6,175.12,3,0,home_improvement,0
58,18897.0,500.0,48,658.0,1,2.65,11,0,debt_consolidation,0
42,26460.0,17229.0,36,619.0,6,65.11,3,0,home_improvement,0
46,24034.0,19045.0,48,462.0,3,79.24,7,1,debt_consolidation,0
63,51525.0,34030.0,60,614.0,0,66.05,3,0,debt_consolidation,0
59,63230.0,14775.0,36,600.0,8,23.37,7,1,home_improvement,0
47,38789.0,10275.0,36,532.0,1,26.49,5,0,debt_consolidation,0
49,60326.0,5803.0,48,633.0,1,9.62,5,0,debt_consolidation,0
67,64050.0,15717.0,36,537.0,4,24.54,3,0,debt_consolidation,0
58,43294.0,12661.0,36,668.0,3,29.24,5,0,debt_consolidation,0
40,53161.0,28469.0,36,679.0,7,53.55,3,1,debt_consolidation,0
47,40533.0,25824.0,60,496.0,1,63.71,4,2,other,0
61,22543.0,3059.0,72,611.0,0,13.57,7,0,car,0
74,30065.0,14734.0,48,607.0,16,49.01,1,0,debt_consolidation,0
40,51523.0,44370.0,36,623.0,1,86.12,6,0,home_improvement,0
64,42573.0,500.0,36,468.0,1,1.17,2,0,debt_consolidation,0
39,59743.0,12759.0,36,667.0,12,21.36,4,0,debt_consolidation,0
40,8000.0,24030.0,36,746.0,2,300.38,2,0,debt_consolidation,0
55,12069.0,12149.0,36,746.0,0,100.66,11,0,debt_consolidation,0
67,14436.0,11136.0,48,704.0,5,77.14,2,0,car,0
22,48333.0,9365.0,36,499.0,9,19.38,3,0,other,0
50,17438.0,2233.0,60,596.0,6,12.81,4,1,debt_consolidation,0
73,51403.0,12971.0,36,675.0,1,25.23,6,0,small_business,0
54,60060.0,27312.0,48,672.0,0,45.47,3,0,car,0
42,75325.0,500.0,60,721.0,1,0.66,7,1,car,0
23,73118.0,18200.0,36,622.0,1,24.89,5,0,debt_consolidation,0
26,31092.0,27948.0,36,555.0,2,89.89,5,0,debt_consolidation,0
35,11607.0,14752.0,36,677.0,5,127.1,6,0,home_improvement,0
47,32361.0,9945.0,60,607.0,0,30.73,6,1,small_business,0
30,64537.0,23092.0,36,738.0,3,35.78,4,0,debt_consolidation,0
29,37206.0,4197.0,36,687.0,13,11.28,5,0,home_improvement,0
53,44514.0,20063.0,60,614.0,2,45.07,5,0,home_improvement,0
52,33857.0,13002.0,48,652.0,2,38.4,3,0,debt_consolidation,0
68,76624.0,15752.0,36,718.0,3,20.56,7,1,debt_consolidation,0
26,24711.0,35118.0,36,677.0,1,142.11,4,1,home_improvement,0
61,46335.0,28874.0,36,650.0,4,62.32,2,0,debt_consolidation,0
56,67165.0,32778.0,36,658.0,1,48.8,4,0,debt_consolidation,0
22,81831.0,5185.0,36,619.0,0,6.34,7,0,debt_consolidation,0
49,31104.0,2739.0,36,669.0,5,8.81,7,0,home_improvement,0
24,64216.0,20601.0,48,642.0,1,32.08,7,1,small_business,0
21,32355.0,18888.0,36,567.0,4,58.38,3,0,debt_consolidation,0
39,72543.0,500.0,36,670.0,6,0.69,2,1,home_improvement,0
46,79589.0,19052.0,60,679.0,0,23.94,5,0,other,0
45,27208.0,39568.0,36,710.0,4,145.43,6,0,other,0
30,58069.0,37765.0,36,529.0,3,65.03,2,0,home_improvement,0
73,67266.0,6604.0,60,659.0,3,9.82,6,0,home_improvement,0
35,39115.0,23532.0,60,613.0,1,60.16,8,0,home_improvement,0
42,55954.0,4332.0,36,680.0,0,7.74,4,0,debt_consolidation,0
71,57000.0,13849.0,48,554.0,0,24.3,9,0,debt_consolidation,0
68,85193.0,5157.0,48,731.0,1,6.05,5,0,debt_consolidation,0
41,8000.0,972.0,48,565.0,2,12.15,6,0,other,0
42,43882.0,25599.0,60,605.0,8,58.34,6,0,debt_consolidation,0
56,19995.0,18438.0,48,830.0,3,92.21,3,0,debt_consolidation,0
54,45276.0,20329.0,72,647.0,0,44.9,4,0,home_improvement,0
50,29343.0,22596.0,60,716.0,8,77.01,3,0,home_improvement,0
45,39902.0,17367.0,36,657.0,4,43.52,3,1,debt_consolidation,0
65,27517.0,2548.0,60,729.0,2,9.26,4,0,home_improvement,0
48,48107.0,17525.0,36,696.0,2,36.43,7,0,home_improvement,0
21,66478.0,12386.0,48,584.0,8,18.63,7,0,car,0
69,37545.0,12703.0,60,516.0,2,33.83,3,0,debt_consolidation,0
65,73612.0,3676.0,36,551.0,2,4.99,2,1,debt_consolidation,0
24,65879.0,500.0,36,605.0,4,0.76,5,0,other,0
27,85681.0,8193.0,60,680.0,3,9.56,2,1,debt_consolidation,0
69,53227.0,21544.0,36,710.0,1,40.48,4,0,home_improvement,0
29,43767.0,14167.0,36,637.0,20,32.37,5,0,home_improvement,0
56,13295.0,36398.0,48,652.0,1,273.77,4,0,debt_consolidation,1
39,29366.0,14214.0,36,478.0,3,48.4,3,0,car,0
21,40842.0,17339.0,60,620.0,2,42.45,2,0,debt_consolidation,0
30,43210.0,15199.0,36,633.0,0,35.17,5,0,car,0
56,91974.0,2248.0,72,671.0,10,2.44,2,0,debt_consolidation,0
29,40860.0,14742.0,60,617.0,1,36.08,1,1,debt_consolidation,0
65,9633.0,2180.0,48,605.0,3,22.63,5,0,debt_consolidation,0
66,58291.0,14178.0,48,772.0,4,24.32,2,1,small_business,0
62,57130.0,500.0,48,544.0,2,0.88,5,0,debt_consolidation,0
52,35821.0,14166.0,36,736.0,1,39.55,3,1,home_improvement,0
52,87553.0,16777.0,36,684.0,0,19.16,6,0,debt_consolidation,0
26,8000.0,17641.0,60,631.0,9,220.51,3,0,debt_consolidation,0
68,69989.0,500.0,48,794.0,3,0.71,4,0,debt_consolidation,0
58,39178.0,20769.0,60,635.0,4,53.01,1,0,car,0
37,25992.0,22908.0,48,580.0,2,88.13,1,0,debt_consolidation,0
30,93008.0,3502.0,36,655.0,1,3.77,2,0,other,0
70,59734.0,26824.0,36,701.0,16,44.91,2,0,debt_consolidation,0
47,39031.0,17264.0,36,679.0,10,44.23,4,1,debt_consolidation,0
74,38625.0,14277.0,60,602.0,6,36.96,2,0,debt_consolidation,0
70,50508.0,21814.0,48,687.0,7,43.19,8,0,home_improvement,0
55,35761.0,34457.0,60,520.0,3,96.35,2,2,debt_consolidation,0
72,70992.0,13311.0,60,735.0,1,18.75,2,0,home_improvement,0
41,46754.0,9072.0,36,696.0,1,19.4,4,0,car,0
45,65351.0,39968.0,36,488.0,8,61.16,3,0,car,0
48,49159.0,12925.0,36,589.0,10,26.29,4,0,car,0
67,62397.0,19400.0,36,727.0,2,31.09,3,0,debt_consolidation,0
35,71910.0,12920.0,36,624.0,3,17.97,9,0,home_improvement,0
24,78619.0,500.0,36,638.0,5,0.64,2,0,small_business,0
49,54819.0,11310.0,60,738.0,4,20.63,3,0,debt_consolidation,0
29,27669.0,28334.0,48,598.0,6,102.4,2,1,debt_consolidation,0
47,41548.0,5282.0,36,490.0,3,12.71,7,0,debt_consolidation,0
46,44477.0,30820.0,48,737.0,3,69.29,2,0,car,0
39,33536.0,24164.0,36,609.0,1,72.05,6,0,debt_consolidation,0
48,30197.0,2949.0,48,638.0,0,9.77,5,1,car,0
37,48490.0,547.0,36,626.0,0,1.13,4,0,car,0
63,25334.0,500.0,60,606.0,0,1.97,2,1,car,0
61,21452.0,10096.0,36,580.0,0,47.06,4,0,home_improvement,0
62,11111.0,1925.0,60,627.0,2,17.33,6,1,car,0
70,54607.0,29638.0,48,573.0,2,54.28,5,0,home_improvement,0
40,51825.0,797.0,48,736.0,0,1.54,2,0,debt_consolidation,0
65,38506.0,4299.0,60,725.0,0,11.16,3,0,debt_consolidation,0
60,64885.0,33226.0,36,679.0,2,51.21,1,0,debt_consolidation,0
59,25024.0,11839.0,36,676.0,2,47.31,4,0,debt_consolidation,0
69,52617.0,20058.0,36,521.0,0,38.12,9,0,home_improvement,0
73,46083.0,20574.0,60,719.0,3,44.65,4,1,debt_consolidation,0
43,30186.0,500.0,36,609.0,0,1.66,3,1,other,0
67,35149.0,24633.0,36,735.0,2,70.08,9,0,debt_consolidation,0
52,33610.0,22359.0,36,759.0,1,66.52,5,1,home_improvement,0
72,50055.0,22830.0,48,623.0,0,45.61,6,0,debt_consolidation,0
67,56869.0,6856.0,36,483.0,1,12.06,4,1,debt_consolidation,0
53,36472.0,18443.0,36,656.0,2,50.57,5,0,home_improvement,0
66,30758.0,12925.0,36,559.0,4,42.02,2,1,home_improvement,0
25,47744.0,16118.0,36,598.0,1,33.76,3,0,debt_consolidation,0
63,11965.0,5673.0,48,625.0,3,47.41,1,0,home_improvement,0
68,45687.0,12717.0,36,706.0,6,27.84,3,0,home_improvement,0
54,76236.0,26723.0,60,671.0,1,35.05,4,0,debt_consolidation,0
60,30921.0,500.0,48,748.0,2,1.62,3,0,debt_consolidation,0
31,41463.0,10609.0,36,584.0,2,25.59,6,1,debt_consolidation,0
70,65491.0,22665.0,48,719.0,0,34.61,1,0,debt_consolidation,0
23,60093.0,1946.0,72,694.0,1,3.24,4,1,debt_consolidation,0
53,46237.0,19804.0,36,687.0,1,42.83,4,0,debt_consolidation,0
31,43829.0,20628.0,36,718.0,3,47.06,1,0,car,0
36,20289.0,13162.0,48,698.0,6,64.87,4,0,debt_consolidation,0
38,54823.0,18615.0,36,527.0,3,33.95,2,0,debt_consolidation,0
50,18132.0,34544.0,48,600.0,1,190.51,7,0,debt_consolidation,0
68,8000.0,6932.0,48,708.0,2,86.65,3,0,debt_consolidation,0
30,65162.0,500.0,36,674.0,7,0.77,3,0,car,0
38,52740.0,9906.0,36,713.0,3,18.78,5,0,car,0
58,62595.0,3066.0,60,654.0,1,4.9,4,0,other,0
39,30270.0,19620.0,36,603.0,3,64.82,3,0,debt_consolidation,0
56,54327.0,9534.0,36,583.0,3,17.55,3,0,debt_consolidation,0
33,36219.0,22357.0,60,525.0,2,61.73,3,0,debt_consolidation,0
66,38455.0,18494.0,36,677.0,6,48.09,3,0,debt_consolidation,0
23,64475.0,6778.0,60,539.0,5,10.51,4,0,debt_consolidation,0
30,42004.0,3929.0,48,640.0,2,9.35,5,1,car,0
58,31072.0,500.0,48,632.0,10,1.61,4,0,debt_consolidation,0
21,17690.0,27617.0,36,718.0,9,156.12,4,0,home_improvement,0
47,52214.0,21293.0,60,801.0,10,40.78,6,0,home_improvement,0
66,66190.0,10070.0,60,613.0,1,15.21,6,1,small_business,0
28,29337.0,22275.0,36,677.0,0,75.93,5,0,debt_consolidation,0
71,58780.0,1748.0,48,640.0,3,2.97,3,0,debt_consolidation,0
66,26144.0,4502.0,36,577.0,4,17.22,6,0,debt_consolidation,0
62,59986.0,3303.0,36,723.0,1,5.51,8,0,debt_consolidation,0
37,45658.0,18319.0,36,668.0,2,40.12,1,0,home_improvement,0
29,50357.0,7744.0,60,681.0,3,15.38,4,0,debt_consolidation,0
26,31052.0,500.0,72,703.0,2,1.61,4,0,home_improvement,0
63,52151.0,16096.0,60,703.0,2,30.86,4,0,small_business,0
45,33046.0,21876.0,48,628.0,0,66.2,3,0,debt_consolidation,0
59,36727.0,13369.0,60,714.0,15,36.4,2,0,debt_consolidation,0
69,14647.0,28677.0,60,629.0,1,195.79,2,0,debt_consolidation,0
48,29557.0,24634.0,48,556.0,1,83.34,3,0,car,0
53,34490.0,28424.0,60,675.0,2,82.41,4,1,home_improvement,0
74,51256.0,24405.0,36,735.0,1,47.61,4,0,debt_consolidation,0
57,56913.0,17830.0,36,593.0,1,31.33,4,0,debt_consolidation,0
29,32841.0,500.0,36,529.0,2,1.52,6,1,debt_consolidation,0
38,41711.0,10846.0,36,649.0,1,26.0,3,0,home_improvement,0
41,78728.0,8851.0,36,567.0,3,11.24,2,0,home_improvement,0
22,47622.0,4338.0,60,600.0,2,9.11,5,0,car,0
63,34262.0,8102.0,48,647.0,0,23.65,5,0,other,0
58,11407.0,500.0,48,433.0,7,4.38,5,1,debt_consolidation,0
60,27922.0,25607.0,36,608.0,2,91.71,3,0,debt_consolidation,0
56,27143.0,2293.0,48,613.0,8,8.45,2,0,debt_consolidation,0
70,84557.0,24759.0,36,769.0,1,29.28,1,0,debt_consolidation,0
63,28031.0,30921.0,48,629.0,2,110.31,2,0,other,0
